param			w			W_T			dkr1			W			dkv1_of			supp	load	G			dkr1_k			
14.02.2018_8:42:38	623.838745117188	2.53357696533203	1.83953033268102	2.4853228962818		-0.0719999999999992	0	1	36.1056747436523	6.28180039138943	
14.02.2018_8:42:40	623.838745117188	2.53357696533203	1.83953033268102	2.47553816046967	-0.0748663101604276	0	1	36.2035217285156	6.28180039138943	
14.02.2018_8:42:42	623.838745117188	2.53357696533203	1.83953033268102	2.4853228962818		-0.0797872340425539	0	1	36.1056747436523	6.28180039138943	
14.02.2018_8:42:43	623.838745117188	2.53357696533203	1.83953033268102	2.4853228962818		-0.0851063829787252	0	1	35.9099807739258	6.28180039138943	
14.02.2018_8:42:45	623.838745117188	2.53357696533203	1.83953033268102	2.4853228962818		-0.0880000000000009	0	1	35.8121337890625	6.28180039138943	
14.02.2018_8:42:47	623.942993164063	2.53357696533203	1.83953033268102	2.4853228962818		-0.0904255319148938	0	1	35.7142868041992	6.3013698630137		
14.02.2018_8:42:49	623.942993164063	2.53357696533203	1.81996086105675	2.46575342465753	-0.0913978494623657	0	1	36.2035217285156	6.22309197651663	
14.02.2018_8:42:50	623.972778320313	2.53169387817383	1.81996086105675	2.47553816046967	-0.0938337801608573	0	1	36.1056747436523	6.2426614481409		
14.02.2018_8:42:52	623.972778320313	2.53169387817383	1.81996086105675	2.47553816046967	-0.0962566844919785	0	1	36.1056747436523	6.2426614481409		
14.02.2018_8:42:53	623.972778320313	2.53169387817383	1.81996086105675	2.47553816046967	-0.1016042780748672	0	1	36.1056747436523	6.2426614481409		
14.02.2018_8:42:55	623.972778320313	2.53169387817383	1.81996086105675	2.46575342465753	-0.1045576407506717	0	1	36.0078277587891	6.2426614481409		
14.02.2018_8:42:56	624.030090332031	2.53169387817383	1.80039138943249	2.44618395303327	-0.1165311653116526	0	1	35.9099807739258	6.1839530332681		
14.02.2018_8:42:58	624.030090332031	2.53169387817383	1.81996086105675	2.4559686888454		-0.1236559139784957	0	1	36.0078277587891	6.2426614481409		
14.02.2018_8:43:00	624.078552246094	2.52640670776367	1.81996086105675	2.4559686888454		-0.1236559139784957	0	1	36.1056747436523	6.22309197651663	
14.02.2018_8:43:01	624.078552246094	2.52640670776367	1.81996086105675	2.4559686888454		-0.1297297297297304	0	1	36.2035217285156	6.22309197651663	
14.02.2018_8:43:02	624.078552246094	2.52640670776367	1.81996086105675	2.46575342465753	-0.1344086021505367	0	1	36.2035217285156	6.2426614481409		
14.02.2018_8:43:04	624.078552246094	2.52640670776367	1.81996086105675	2.44618395303327	-0.1297297297297304	0	1	36.0078277587891	6.20352250489237	
14.02.2018_8:43:05	624.078552246094	2.52640670776367	1.83953033268102	2.47553816046967	-0.1039999999999986	0	1	36.0078277587891	6.26223091976517	
14.02.2018_8:43:07	624.078552246094	2.52640670776367	1.81996086105675	2.46575342465753	-0.1051212938005390	0	1	36.0078277587891	6.2426614481409		
14.02.2018_8:43:08	624.181396484375	2.52640670776367	1.81996086105675	2.4559686888454		-0.1051212938005390	0	1	36.3013687133789	6.20352250489237	
14.02.2018_8:43:10	624.181396484375	2.52640670776367	1.81996086105675	2.46575342465753	-0.0991957104557629	0	1	36.3013687133789	6.2426614481409		
14.02.2018_8:43:12	624.181396484375	2.52640670776367	1.81996086105675	2.46575342465753	-0.0991957104557629	0	1	35.7142868041992	6.22309197651663	
14.02.2018_8:43:13	624.181396484375	2.52640670776367	1.81996086105675	2.46575342465753	-0.0991957104557629	0	1	35.8121337890625	6.2426614481409		
14.02.2018_8:43:15	624.181396484375	2.52640670776367	1.81996086105675	2.46575342465753	-0.0967741935483867	0	1	36.3013687133789	6.22309197651663	
14.02.2018_8:43:16	624.181396484375	2.52640670776367	1.81996086105675	2.46575342465753	-0.0967741935483867	0	1	36.3992156982422	6.22309197651663	
14.02.2018_8:43:18	624.2841796875		2.52640670776367	1.81996086105675	2.46575342465753	-0.0938337801608585	0	1	36.1056747436523	6.22309197651663	
14.02.2018_8:43:20	624.2841796875		2.52640670776367	1.81996086105675	2.4559686888454		-0.0913978494623657	0	1	35.8121337890625	6.22309197651663	
14.02.2018_8:43:21	624.2841796875		2.52640670776367	1.83953033268102	2.46575342465753	-0.0962566844919783	0	1	35.6164398193359	6.26223091976517	
14.02.2018_8:43:23	624.2841796875		2.52640670776367	1.81996086105675	2.46575342465753	-0.0962566844919783	0	1	36.0078277587891	6.2426614481409		
14.02.2018_8:43:25	624.2841796875		2.52640670776367	1.81996086105675	2.46575342465753	-0.0962566844919783	0	1	36.3013687133789	6.2426614481409		
14.02.2018_8:43:27	624.2841796875		2.52640670776367	1.81996086105675	2.46575342465753	-0.0913978494623657	0	1	36.0078277587891	6.2426614481409		
14.02.2018_8:43:28	624.387084960938	2.52640670776367	1.83953033268102	2.4853228962818		-0.0986666666666670	0	1	36.1056747436523	6.28180039138943	
14.02.2018_8:43:30	624.387084960938	2.52640670776367	1.83953033268102	2.47553816046967	-0.0962566844919783	0	1	36.3013687133789	6.28180039138943	
14.02.2018_8:43:31	624.387084960938	2.52640670776367	1.81996086105675	2.47553816046967	-0.0962566844919783	0	1	36.0078277587891	6.26223091976517	
14.02.2018_8:43:33	624.387084960938	2.52640670776367	1.83953033268102	2.47553816046967	-0.0962566844919783	0	1	35.9099807739258	6.26223091976517	
14.02.2018_8:43:35	624.387084960938	2.52640670776367	1.83953033268102	2.47553816046967	-0.0938337801608572	0	1	36.1056747436523	6.26223091976517	
14.02.2018_8:43:36	624.387084960938	2.52640670776367	1.81996086105675	2.47553816046967	-0.0909090909090896	0	1	36.1056747436523	6.26223091976517	
14.02.2018_8:43:38	624.490356445313	2.52640670776367	1.81996086105675	2.47553816046967	-0.0884718498659513	0	1	36.1056747436523	6.26223091976517	
14.02.2018_8:43:40	624.490356445313	2.52640670776367	1.83953033268102	2.46575342465753	-0.0904255319148937	0	1	35.9099807739258	6.28180039138943	
14.02.2018_8:43:41	624.490356445313	2.52640670776367	1.83953033268102	2.4853228962818		-0.0928381962864728	0	1	35.8121337890625	6.3013698630137		
14.02.2018_8:43:43	624.490356445313	2.52640670776367	1.83953033268102	2.4853228962818		-0.0904255319148937	0	1	36.0078277587891	6.3013698630137		
14.02.2018_8:43:45	624.490356445313	2.52640670776367	1.83953033268102	2.4853228962818		-0.0904255319148937	0	1	36.1056747436523	6.3013698630137		
14.02.2018_8:43:47	624.490356445313	2.52640670776367	1.83953033268102	2.4853228962818		-0.0879999999999997	0	1	36.3992156982422	6.28180039138943	
14.02.2018_8:43:48	624.593994140625	2.52640670776367	1.83953033268102	2.50489236790607	-0.0928381962864728	0	1	35.9099807739258	6.3013698630137		
14.02.2018_8:43:49	624.593994140625	2.52640670776367	1.83953033268102	2.50489236790607	-0.0928381962864728	0	1	35.9099807739258	6.32093933463796	
14.02.2018_8:43:51	624.593994140625	2.52640670776367	1.83953033268102	2.50489236790607	-0.0928381962864728	0	1	35.7142868041992	6.32093933463796	
14.02.2018_8:43:52	624.593994140625	2.52640670776367	1.85909980430528	2.50489236790607	-0.0899470899470915	0	1	36.2035217285156	6.32093933463796	
14.02.2018_8:43:54	624.593994140625	2.52640670776367	1.85909980430528	2.5146771037182		-0.0870712401055419	0	1	36.0078277587891	6.34050880626223	
14.02.2018_8:43:55	624.593994140625	2.52640670776367	1.83953033268102	2.50489236790607	-0.0899470899470915	0	1	35.9099807739258	6.32093933463796	
14.02.2018_8:43:57	624.698303222656	2.52640670776367	1.83953033268102	2.50489236790607	-0.0851063829787239	0	1	36.2035217285156	6.3013698630137		
14.02.2018_8:43:58	624.698303222656	2.52640670776367	1.83953033268102	2.50489236790607	-0.0822281167108753	0	1	36.0078277587891	6.32093933463796	
14.02.2018_8:44:00	624.698303222656	2.52640670776367	1.83953033268102	2.4853228962818		-0.0797872340425539	0	1	36.1056747436523	6.3013698630137		
14.02.2018_8:44:01	624.698303222656	2.52640670776367	1.83953033268102	2.4853228962818		-0.0769230769230771	0	1	36.3013687133789	6.3013698630137		
14.02.2018_8:44:03	624.698303222656	2.52640670776367	1.83953033268102	2.4853228962818		-0.0719999999999992	0	1	36.0078277587891	6.28180039138943	
14.02.2018_8:44:04	624.698303222656	2.52640670776367	1.83953033268102	2.4853228962818		-0.0744680851063827	0	1	36.2035217285156	6.3013698630137		
14.02.2018_8:44:06	624.802062988281	2.52640670776367	1.83953033268102	2.47553816046967	-0.0719999999999992	0	1	35.8121337890625	6.28180039138943	
14.02.2018_8:44:07	624.802062988281	2.52640670776367	1.83953033268102	2.4853228962818		-0.0716180371352776	0	1	36.3992156982422	6.3013698630137		
14.02.2018_8:44:08	624.802062988281	2.52640670776367	1.83953033268102	2.4853228962818		-0.0666666666666661	0	1	35.7142868041992	6.28180039138943	
14.02.2018_8:44:10	624.802062988281	2.52640670776367	1.83953033268102	2.47553816046967	-0.0666666666666661	0	1	35.8121337890625	6.26223091976517	
14.02.2018_8:44:11	624.802062988281	2.52640670776367	1.83953033268102	2.4853228962818		-0.0613333333333331	0	1	36.1056747436523	6.28180039138943	
14.02.2018_8:44:13	624.802062988281	2.52640670776367	1.83953033268102	2.47553816046967	-0.0613333333333331	0	1	36.2035217285156	6.28180039138943	
14.02.2018_8:44:14	624.905700683594	2.52640670776367	1.83953033268102	2.4853228962818		-0.0585106382978731	0	1	35.7142868041992	6.28180039138943	
14.02.2018_8:44:16	624.905700683594	2.52640670776367	1.83953033268102	2.47553816046967	-0.0560000000000002	0	1	36.0078277587891	6.28180039138943	
14.02.2018_8:44:17	624.905700683594	2.52640670776367	1.83953033268102	2.47553816046967	-0.0531914893617018	0	1	35.8121337890625	6.28180039138943	
14.02.2018_8:44:19	624.905700683594	2.52640670776367	1.83953033268102	2.4853228962818		-0.0453333333333341	0	1	36.3013687133789	6.28180039138943	
14.02.2018_8:44:20	624.905700683594	2.52640670776367	1.83953033268102	2.4853228962818		-0.0453333333333341	0	1	36.3013687133789	6.28180039138943	
14.02.2018_8:44:22	624.905700683594	2.52640670776367	1.83953033268102	2.47553816046967	-0.0427807486631018	0	1	36.2035217285156	6.26223091976517	
14.02.2018_8:44:23	625.009216308594	2.52640670776367	1.83953033268102	2.47553816046967	-0.0427807486631018	0	1	36.0078277587891	6.26223091976517	
14.02.2018_8:44:25	625.009216308594	2.52640670776367	1.81996086105675	2.47553816046967	-0.0348525469168901	0	1	36.2035217285156	6.26223091976517	
14.02.2018_8:44:26	625.009216308594	2.52640670776367	1.83953033268102	2.4853228962818		-0.0346666666666666	0	1	36.0078277587891	6.28180039138943	
14.02.2018_8:44:28	625.009216308594	2.52640670776367	1.83953033268102	2.4853228962818		-0.0319148936170221	0	1	35.9099807739258	6.3013698630137		
14.02.2018_8:44:29	625.009216308594	2.52640670776367	1.83953033268102	2.4853228962818		-0.0291777188328930	0	1	36.1056747436523	6.28180039138943	
14.02.2018_8:44:31	625.009216308594	2.52640670776367	1.83953033268102	2.4853228962818		-0.0240000000000007	0	1	36.3013687133789	6.28180039138943	
14.02.2018_8:44:32	625.11279296875		2.52640670776367	1.83953033268102	2.4853228962818		-0.0240000000000007	0	1	36.2035217285156	6.28180039138943	
14.02.2018_8:44:34	625.11279296875		2.52640670776367	1.83953033268102	2.47553816046967	-0.0213903743315510	0	1	36.0078277587891	6.26223091976517	
14.02.2018_8:44:35	625.11279296875		2.52640670776367	1.83953033268102	2.47553816046967	-0.0160427807486636	0	1	36.1056747436523	6.26223091976517	
14.02.2018_8:44:37	625.11279296875		2.52640670776367	1.81996086105675	2.47553816046967	-0.0134048257372654	0	1	36.0078277587891	6.26223091976517	
14.02.2018_8:44:38	625.11279296875		2.52640670776367	1.81996086105675	2.47553816046967	-0.0107526881720425	0	1	36.3013687133789	6.2426614481409		
14.02.2018_8:44:40	625.11279296875		2.52640670776367	1.81996086105675	2.46575342465753	-0.0053475935828874	0	1	36.594913482666		6.2426614481409		
14.02.2018_8:44:41	625.216064453125	2.52640670776367	1.81996086105675	2.46575342465753	-0.0026809651474523	0	1	36.0078277587891	6.2426614481409		
14.02.2018_8:44:43	625.216064453125	2.52640670776367	1.81996086105675	2.46575342465753	0.0000000000000000	0	1	36.3013687133789	6.2426614481409		
14.02.2018_8:44:44	625.216064453125	2.52640670776367	1.81996086105675	2.4559686888454		0.0026954177897566	0	1	36.2035217285156	6.22309197651663	
14.02.2018_8:44:46	625.216064453125	2.52640670776367	1.81996086105675	2.4559686888454		0.0080862533692724	0	1	36.3013687133789	6.20352250489237	
14.02.2018_8:44:47	625.216064453125	2.52640670776367	1.81996086105675	2.4559686888454		0.0108108108108115	0	1	36.1056747436523	6.20352250489237	
14.02.2018_8:44:49	625.216064453125	2.52640670776367	1.81996086105675	2.4559686888454		0.0134770889487883	0	1	36.2035217285156	6.20352250489237	
14.02.2018_8:44:51	625.318786621094	2.52640670776367	1.80039138943249	2.4559686888454		0.0135501355013549	0	1	36.2035217285156	6.1839530332681		
14.02.2018_8:44:52	625.318786621094	2.52640670776367	1.81996086105675	2.4559686888454		0.0188679245283028	0	1	36.3992156982422	6.20352250489237	
14.02.2018_8:44:54	625.318786621094	2.52640670776367	1.81996086105675	2.4559686888454		0.0216216216216231	0	1	36.2035217285156	6.20352250489237	
14.02.2018_8:44:55	625.318786621094	2.52640670776367	1.81996086105675	2.4559686888454		0.0268817204301074	0	1	36.3013687133789	6.20352250489237	
14.02.2018_8:44:57	625.318786621094	2.52640670776367	1.81996086105675	2.4559686888454		0.0268817204301074	0	1	36.3992156982422	6.22309197651663	
14.02.2018_8:44:58	625.318786621094	2.52640670776367	1.81996086105675	2.4559686888454		0.0324324324324320	0	1	36.3992156982422	6.20352250489237	
14.02.2018_8:45:00	625.421264648438	2.52640670776367	1.81996086105675	2.4559686888454		0.0324324324324320	0	1	36.4970626831055	6.20352250489237	
14.02.2018_8:45:02	625.421264648438	2.52640670776367	1.81996086105675	2.4559686888454		0.0376344086021511	0	1	36.3992156982422	6.22309197651663	
14.02.2018_8:45:03	625.421264648438	2.52640670776367	1.81996086105675	2.4559686888454		0.0404312668463608	0	1	36.2035217285156	6.20352250489237	
14.02.2018_8:45:05	625.421264648438	2.52640670776367	1.81996086105675	2.4559686888454		0.0404312668463608	0	1	36.3992156982422	6.20352250489237	
14.02.2018_8:45:06	625.421264648438	2.52640670776367	1.81996086105675	2.4559686888454		0.0432432432432434	0	1	36.594913482666		6.20352250489237	
14.02.2018_8:45:07	625.421264648438	2.52640670776367	1.81996086105675	2.46575342465753	0.0430107526881709	0	1	36.3013687133789	6.22309197651663	
14.02.2018_8:45:09	625.523803710938	2.52640670776367	1.81996086105675	2.46575342465753	0.0430107526881709	0	1	36.3013687133789	6.22309197651663	
14.02.2018_8:45:11	625.523803710938	2.52640670776367	1.81996086105675	2.46575342465753	0.0483870967741922	0	1	36.4970626831055	6.2426614481409		
14.02.2018_8:45:12	625.523803710938	2.52640670776367	1.81996086105675	2.4559686888454		0.0486486486486486	0	1	36.2035217285156	6.20352250489237	
14.02.2018_8:45:14	625.523803710938	2.52640670776367	1.81996086105675	2.4559686888454		0.0512129380053900	0	1	36.3992156982422	6.20352250489237	
14.02.2018_8:45:15	625.523803710938	2.52640670776367	1.81996086105675	2.44618395303327	0.0514905149051481	0	1	36.3013687133789	6.20352250489237	
14.02.2018_8:45:17	625.523803710938	2.52640670776367	1.81996086105675	2.46575342465753	0.0512129380053885	0	1	36.4970626831055	6.22309197651663	
14.02.2018_8:45:19	625.626525878906	2.52640670776367	1.81996086105675	2.46575342465753	0.0537634408602133	0	1	36.594913482666		6.22309197651663	
14.02.2018_8:45:20	625.626525878906	2.52640670776367	1.81996086105675	2.4559686888454		0.0566037735849044	0	1	36.4970626831055	6.20352250489237	
14.02.2018_8:45:22	625.626525878906	2.52640670776367	1.81996086105675	2.46575342465753	0.0537634408602133	0	1	36.594913482666		6.2426614481409		
14.02.2018_8:45:23	625.626525878906	2.52640670776367	1.81996086105675	2.47553816046967	0.0563002680965135	0	1	36.3992156982422	6.2426614481409		
14.02.2018_8:45:25	625.626525878906	2.52640670776367	1.81996086105675	2.47553816046967	0.0563002680965135	0	1	36.2035217285156	6.26223091976517	
14.02.2018_8:45:26	625.626525878906	2.52640670776367	1.81996086105675	2.4853228962818		0.0563002680965135	0	1	36.3992156982422	6.26223091976517	
14.02.2018_8:45:28	625.729675292969	2.52640670776367	1.81996086105675	2.47553816046967	0.0563002680965135	0	1	36.3992156982422	6.26223091976517	
14.02.2018_8:45:29	625.729675292969	2.52640670776367	1.83953033268102	2.4853228962818		0.0534759358288766	0	1	36.594913482666		6.26223091976517	
14.02.2018_8:45:30	625.729675292969	2.52640670776367	1.83953033268102	2.4853228962818		0.0534759358288766	0	1	36.594913482666		6.28180039138943	
14.02.2018_8:45:32	625.729675292969	2.52640670776367	1.83953033268102	2.47553816046967	0.0534759358288766	0	1	36.3992156982422	6.26223091976517	
14.02.2018_8:45:33	625.729675292969	2.52640670776367	1.83953033268102	2.50489236790607	0.0531914893617032	0	1	36.2035217285156	6.28180039138943	
14.02.2018_8:45:35	625.729675292969	2.52640670776367	1.81996086105675	2.47553816046967	0.0534759358288766	0	1	36.3013687133789	6.26223091976517	
14.02.2018_8:45:36	625.833312988281	2.52640670776367	1.81996086105675	2.47553816046967	0.0534759358288766	0	1	36.4970626831055	6.26223091976517	
14.02.2018_8:45:37	625.833312988281	2.52640670776367	1.81996086105675	2.47553816046967	0.0506666666666672	0	1	36.4970626831055	6.26223091976517	
14.02.2018_8:45:39	625.833312988281	2.52640670776367	1.83953033268102	2.47553816046967	0.0506666666666672	0	1	36.3013687133789	6.26223091976517	
14.02.2018_8:45:40	625.833312988281	2.52640670776367	1.83953033268102	2.4853228962818		0.0506666666666672	0	1	36.2035217285156	6.28180039138943	
14.02.2018_8:45:42	625.833312988281	2.52640670776367	1.83953033268102	2.4853228962818		0.0506666666666672	0	1	36.3013687133789	6.28180039138943	
14.02.2018_8:45:43	625.833312988281	2.52640670776367	1.83953033268102	2.50489236790607	0.0425531914893606	0	1	35.9099807739258	6.3013698630137		
14.02.2018_8:45:44	625.93701171875		2.52640670776367	1.83953033268102	2.4853228962818		0.0425531914893606	0	1	36.594913482666		6.28180039138943	
14.02.2018_8:45:46	625.93701171875		2.52640670776367	1.83953033268102	2.4853228962818		0.0425531914893606	0	1	36.3992156982422	6.28180039138943	
14.02.2018_8:45:47	625.93701171875		2.52640670776367	1.83953033268102	2.50489236790607	0.0397877984084878	0	1	36.2035217285156	6.3013698630137		
14.02.2018_8:45:49	625.93701171875		2.52640670776367	1.81996086105675	2.47553816046967	0.0402144772117960	0	1	36.4970626831055	6.26223091976517	
14.02.2018_8:45:50	625.93701171875		2.52640670776367	1.83953033268102	2.4853228962818		0.0346666666666667	0	1	36.3013687133789	6.28180039138943	
14.02.2018_8:45:51	625.93701171875		2.52640670776367	1.83953033268102	2.4853228962818		0.0346666666666667	0	1	36.2035217285156	6.28180039138943	
14.02.2018_8:45:53	626.040710449219	2.52640670776367	1.83953033268102	2.4853228962818		0.0319148936170207	0	1	36.1056747436523	6.28180039138943	
14.02.2018_8:45:54	626.040710449219	2.52640670776367	1.83953033268102	2.4853228962818		0.0291777188328916	0	1	36.3992156982422	6.28180039138943	
14.02.2018_8:45:56	626.040710449219	2.52640670776367	1.83953033268102	2.4853228962818		0.0267379679144383	0	1	36.4970626831055	6.28180039138943	
14.02.2018_8:45:57	626.040710449219	2.52640670776367	1.83953033268102	2.47553816046967	0.0267379679144383	0	1	36.1056747436523	6.26223091976517	
14.02.2018_8:45:58	626.040710449219	2.52640670776367	1.81996086105675	2.47553816046967	0.0267379679144383	0	1	36.3013687133789	6.26223091976517	
14.02.2018_8:46:00	626.040710449219	2.52640670776367	1.83953033268102	2.47553816046967	0.0187667560321712	0	1	36.2035217285156	6.26223091976517	
14.02.2018_8:46:01	626.144348144531	2.52640670776367	1.83953033268102	2.4853228962818		0.0160427807486636	0	1	36.2035217285156	6.28180039138943	
14.02.2018_8:46:03	626.144348144531	2.52640670776367	1.83953033268102	2.4853228962818		0.0133333333333347	0	1	36.3013687133789	6.28180039138943	
14.02.2018_8:46:04	626.144348144531	2.52640670776367	1.83953033268102	2.4853228962818		0.0133333333333347	0	1	36.2035217285156	6.28180039138943	
14.02.2018_8:46:06	626.144348144531	2.52640670776367	1.83953033268102	2.4853228962818		0.0133333333333347	0	1	36.3013687133789	6.28180039138943	
14.02.2018_8:46:08	626.144348144531	2.52640670776367	1.83953033268102	2.4853228962818		0.0106951871657762	0	1	36.3992156982422	6.26223091976517	
14.02.2018_8:46:10	626.144348144531	2.52640670776367	1.83953033268102	2.4853228962818		0.0026666666666672	0	1	36.1056747436523	6.28180039138943	
14.02.2018_8:46:12	626.247985839844	2.52640670776367	1.83953033268102	2.4853228962818		0.0000000000000013	0	1	36.3992156982422	6.28180039138943	
14.02.2018_8:46:13	626.247985839844	2.52640670776367	1.83953033268102	2.4853228962818		-0.0026666666666659	0	1	36.3013687133789	6.28180039138943	
14.02.2018_8:46:15	626.247985839844	2.52640670776367	1.83953033268102	2.4853228962818		-0.0053191489361699	0	1	36.3992156982422	6.28180039138943	
14.02.2018_8:46:17	626.247985839844	2.52640670776367	1.83953033268102	2.4853228962818		-0.0106951871657749	0	1	36.3013687133789	6.28180039138943	
14.02.2018_8:46:19	626.247985839844	2.52640670776367	1.83953033268102	2.4853228962818		-0.0159574468085111	0	1	36.4970626831055	6.3013698630137		
14.02.2018_8:46:21	626.247985839844	2.52640670776367	1.83953033268102	2.50489236790607	-0.0159574468085111	0	1	36.2035217285156	6.3013698630137		
14.02.2018_8:46:22	626.351745605469	2.52640670776367	1.83953033268102	2.4853228962818		-0.0212765957446810	0	1	36.2035217285156	6.3013698630137		
14.02.2018_8:46:24	626.351745605469	2.52640670776367	1.83953033268102	2.50489236790607	-0.0264550264550263	0	1	36.4970626831055	6.32093933463796	
14.02.2018_8:46:25	626.351745605469	2.52640670776367	1.83953033268102	2.4853228962818		-0.0319148936170208	0	1	36.2035217285156	6.28180039138943	
14.02.2018_8:46:27	626.351745605469	2.52640670776367	1.83953033268102	2.4853228962818		-0.0344827586206897	0	1	36.1056747436523	6.3013698630137		
14.02.2018_8:46:29	626.351745605469	2.52640670776367	1.83953033268102	2.4853228962818		-0.0425531914893606	0	1	36.1056747436523	6.3013698630137		
14.02.2018_8:46:31	626.351745605469	2.52640670776367	1.83953033268102	2.4853228962818		-0.0425531914893606	0	1	36.3013687133789	6.3013698630137		
14.02.2018_8:46:32	626.455688476563	2.52640670776367	1.83953033268102	2.50489236790607	-0.0476190476190475	0	1	36.2035217285156	6.32093933463796	
14.02.2018_8:46:34	626.474243164063	2.52640670776367	1.85909980430528	2.5146771037182		-0.0554089709762534	0	1	36.3013687133789	6.34050880626223	
14.02.2018_8:46:35	626.478881835938	2.56418731689453	1.85909980430528	2.52446183953033	-0.0603674540682425	0	1	36.1056747436523	6.3600782778865		
14.02.2018_8:46:36	626.478881835938	2.56418731689453	1.85909980430528	2.52446183953033	-0.0684210526315789	0	1	36.1056747436523	6.3600782778865		
14.02.2018_8:46:38	626.524291992188	2.56418731689453	1.85909980430528	2.5146771037182		-0.0765171503957787	0	1	36.2035217285156	6.3600782778865		
14.02.2018_8:46:39	626.524291992188	2.56418731689453	1.83953033268102	2.50489236790607	-0.0846560846560852	0	1	36.1056747436523	6.32093933463796	
14.02.2018_8:46:41	626.524291992188	2.56418731689453	1.85909980430528	2.5146771037182		-0.0923482849604216	0	1	35.8121337890625	6.34050880626223	
14.02.2018_8:46:43	626.573059082031	2.55863952636719	1.83953033268102	2.50489236790607	-0.0952380952380952	0	1	35.8121337890625	6.32093933463796	
14.02.2018_8:46:44	626.573059082031	2.55863952636719	1.85909980430528	2.5146771037182		-0.1005291005291014	0	1	36.0078277587891	6.34050880626223	
14.02.2018_8:46:46	626.573059082031	2.55863952636719	1.85909980430528	2.5146771037182		-0.1029023746701862	0	1	35.7142868041992	6.34050880626223	
14.02.2018_8:46:47	626.573059082031	2.55863952636719	1.85909980430528	2.52446183953033	-0.1105263157894725	0	1	35.9099807739258	6.3600782778865		
14.02.2018_8:46:49	626.573059082031	2.55863952636719	1.85909980430528	2.5146771037182		-0.1187335092348276	0	1	35.9099807739258	6.34050880626223	
14.02.2018_8:46:50	626.573059082031	2.55863952636719	1.85909980430528	2.52446183953033	-0.1233595800524935	0	1	35.9099807739258	6.37964774951076	
14.02.2018_8:46:52	626.677673339844	2.55863952636719	1.85909980430528	2.52446183953033	-0.1210526315789468	0	1	36.2035217285156	6.3600782778865		
14.02.2018_8:46:54	626.677673339844	2.55863952636719	1.85909980430528	2.52446183953033	-0.1240105540897098	0	1	35.4207420349121	6.3600782778865		
14.02.2018_8:46:55	626.677673339844	2.55863952636719	1.85909980430528	2.52446183953033	-0.1286089238845144	0	1	35.5185928344727	6.37964774951076	
14.02.2018_8:46:57	626.677673339844	2.55863952636719	1.85909980430528	2.5146771037182		-0.1315789473684216	0	1	35.7142868041992	6.3600782778865		
14.02.2018_8:46:59	626.677673339844	2.55863952636719	1.87866927592955	2.53424657534247	-0.1331592689295035	0	1	35.8121337890625	6.39921722113503	
14.02.2018_8:47:00	626.677673339844	2.55863952636719	1.85909980430528	2.52446183953033	-0.1368421052631593	0	1	35.9099807739258	6.37964774951076	
14.02.2018_8:47:02	626.782653808594	2.55863952636719	1.85909980430528	2.52446183953033	-0.1308900523560212	0	1	35.8121337890625	6.37964774951076	
14.02.2018_8:47:04	626.782653808594	2.55863952636719	1.85909980430528	2.53424657534247	-0.1308900523560212	0	1	35.9099807739258	6.39921722113503	
14.02.2018_8:47:05	626.782653808594	2.55863952636719	1.85909980430528	2.53424657534247	-0.1338582677165363	0	1	35.8121337890625	6.39921722113503	
14.02.2018_8:47:07	626.782653808594	2.55863952636719	1.85909980430528	2.52446183953033	-0.1361256544502620	0	1	35.5185928344727	6.39921722113503	
14.02.2018_8:47:09	626.782653808594	2.55863952636719	1.87866927592955	2.53424657534247	-0.1361256544502620	0	1	35.9099807739258	6.39921722113503	
14.02.2018_8:47:11	626.782653808594	2.55863952636719	1.87866927592955	2.53424657534247	-0.1331592689295035	0	1	36.0078277587891	6.39921722113503	
14.02.2018_8:47:12	626.887939453125	2.55863952636719	1.85909980430528	2.53424657534247	-0.1361256544502620	0	1	35.7142868041992	6.39921722113503	
14.02.2018_8:47:14	626.887939453125	2.55863952636719	1.85909980430528	2.53424657534247	-0.1361256544502620	0	1	35.7142868041992	6.37964774951076	
14.02.2018_8:47:16	626.887939453125	2.55863952636719	1.85909980430528	2.52446183953033	-0.1128608923884521	0	1	35.7142868041992	6.37964774951076	
14.02.2018_8:47:17	626.887939453125	2.55863952636719	1.87866927592955	2.53424657534247	-0.1070496083550924	0	1	35.8121337890625	6.39921722113503	
14.02.2018_8:47:19	626.887939453125	2.55863952636719	1.87866927592955	2.53424657534247	-0.1047120418848173	0	1	35.8121337890625	6.39921722113503	
14.02.2018_8:47:21	626.887939453125	2.55863952636719	1.87866927592955	2.53424657534247	-0.0994764397905754	0	1	35.9099807739258	6.39921722113503	
14.02.2018_8:47:22	626.993225097656	2.55863952636719	1.87866927592955	2.5440313111546		-0.0966057441253268	0	1	35.7142868041992	6.4187866927593		
14.02.2018_8:47:24	626.993225097656	2.55863952636719	1.87866927592955	2.53424657534247	-0.0937499999999998	0	1	35.9099807739258	6.4187866927593		
14.02.2018_8:47:26	626.993225097656	2.55863952636719	1.87866927592955	2.53424657534247	-0.0890052356020943	0	1	35.9099807739258	6.39921722113503	
14.02.2018_8:47:28	626.993225097656	2.55863952636719	1.87866927592955	2.53424657534247	-0.0866141732283462	0	1	36.0078277587891	6.39921722113503	
14.02.2018_8:47:29	626.993225097656	2.55863952636719	1.87866927592955	2.52446183953033	-0.0809399477806789	0	1	35.7142868041992	6.39921722113503	
